name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score,score_norm
FreeWind 1 bedroom apartment,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,33.98443,-118.45607,8.51665298107142,3330.0,3330.0,8.11102783819368,0.7978513356222406,medium,24.366666666666667,58.8,34.43333333333333,41.58333333333333,136.66210670314638,0.5,0.7213032581453634,0.4065856249262363,0.7264727679158256,-0.5382972095951865,0.27645861369028846
Bright Studio w A/C & Full Kitchen,Mid-City,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,34.04238,-118.3541,9.48816125495314,1350.0,1350.0,7.208600337960199,1.2694099699373118,medium,18.0,53.4,35.4,35.7,75.0,0.5,0.5298245614035088,0.36834651245131594,0.5013802118547643,-0.3831687556532216,0.49739784537049164
MODERN BEVERLY HILLS W/WASHER/DRYER/GARAGE PARKING,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.09165,-118.3997,5.0870546488124795,2754.0,2754.0,7.9211727215870145,-0.8668351619486199,medium,14.45,27.183333333333334,12.733333333333334,20.816666666666666,190.58823529411765,0.5,0.42305764411027563,0.18269798182461938,0.6791171925735311,-0.385103766627419,0.49464193678590745
Los Angeles Bohemian Guesthouse,Mid-City,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,0.0,2.0,34.04414,-118.35608,9.249557827268811,1620.0,1620.0,7.390798521735676,1.153594686087845,medium,18.616666666666667,53.4,34.78333333333333,36.00833333333333,87.01880035810206,0.5,0.5483709273182957,0.36834651245131594,0.546825917892196,-0.4069109478426304,0.46358340599824005
Three Bed Family Unit,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,34.06033993770107,-118.3848673,6.093692932739496,2700.0,2700.0,7.901377353792616,-0.3782248359436311,medium,18.166666666666668,40.916666666666664,22.749999999999996,29.541666666666664,148.62385321100916,0.5,0.5348370927318296,0.27994807034108343,0.6741796325658217,-0.4361125949140942,0.42199342489664693
Brand New West LA Private Room & Bathroom,Sawtelle,City of Los Angeles,Private room in rental unit,Private room,1,1.0,1.0,1.0,34.03657599356558,-118.4469579,3.2371771721401856,990.0,990.0,6.898714534329988,-1.7647438262406565,close,12.866666666666667,28.283333333333335,15.416666666666668,20.575000000000003,76.94300518134715,0.5,0.37543859649122807,0.19048743066210316,0.424085373645475,-0.27036321453797907,0.658059342020199
Serene LA Bungalow: Private Oasis Near Beach & LAX,Culver City,Other Cities,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,33.99776,-118.43066,7.2610682409683145,2358.0,2358.0,7.765993079407675,0.1884053419775692,medium,18.516666666666666,39.56666666666667,21.050000000000004,29.041666666666668,127.34473447344735,0.7,0.5453634085213032,0.2703882922223534,0.6404107233028681,-0.40385097032200884,0.4679415302828909
Suite Two Bedroom Two Bath UCLA,Veterans Administration,Unincorporated Areas,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.05857128069669,-118.4506183,1.1663636539972748,6300.0,3150.0,8.748463629942055,-2.7698922339170573,very_close,9.266666666666667,31.016666666666666,21.75,20.141666666666666,679.8561151079136,0.5,0.2671679197994988,0.20984303080372949,0.8854684231372432,-0.42630635135549283,0.43595981122005395
"Sunny Century City 2BR, gorgeous 10th fl views",Century City,City of Los Angeles,Entire condo,Entire home/apt,4,2.0,2.0,2.0,34.05314,-118.40777,4.061259041233452,6282.0,3141.0,8.745602852402946,-1.3647442264423495,close,15.116666666666667,35.9,20.78333333333333,25.508333333333333,415.5678059536935,0.5,0.4431077694235589,0.24442346276407412,0.8847548591906287,-0.485718967056134,0.3513423388514992
"Brand new, beautiful one bdrm with share  backyard",West Adams,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.03324,-118.36663,8.628372094433495,1368.0,1368.0,7.221835825288449,0.8520784728893438,medium,17.766666666666666,43.7,25.933333333333337,30.733333333333334,76.99812382739212,0.5,0.5228070175438596,0.2996577363389591,0.5046815404076493,-0.36864626869400946,0.5180812662988951
Beverly Hills-Neighboring 2-BR Home - DOH1-WW,Veterans Administration,Unincorporated Areas,Entire home,Entire home/apt,5,2.0,2.0,2.0,34.05289,-118.4539,1.822114431094066,3312.0,1656.0,8.105609402299896,-2.4515985567430247,very_close,9.3,22.916666666666668,13.616666666666667,16.108333333333334,356.1290322580645,0.5,0.26817042606516295,0.152484362091349,0.7251212470624948,-0.35099649906281666,0.5432186698026209
Upper Modern Corner StudioVenice/MarVista,Mar Vista,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.00293,-118.43842,6.631748864364583,1350.0,1350.0,7.208600337960199,-0.11705884577817798,medium,17.8,43.083333333333336,25.283333333333335,30.44166666666667,75.84269662921348,0.5,0.5238095238095238,0.29529092411188484,0.5013802118547643,-0.3667531267071399,0.5207775436446165
Cozy new studio near LACMA,Mid-Wilshire,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.06426767930401,-118.3453139,9.999345662713003,990.0,990.0,6.898714534329988,1.5175328400012549,medium,26.116666666666667,43.03333333333333,16.916666666666664,34.575,37.906828334396934,0.5,0.7739348370927318,0.29493685825563554,0.424085373645475,-0.41080197223713666,0.45804167642944826
Beautiful & Clean Hideaway,Mid-City,City of Los Angeles,Entire home,Entire home/apt,2,0.0,0.0,1.0,34.03908,-118.36425,8.626780917584657,2376.0,2376.0,7.773594467360194,0.8513061344523344,medium,17.55,60.083333333333336,42.53333333333333,38.81666666666667,135.3846153846154,0.5,0.5162907268170426,0.41567331523663403,0.6423067380446635,-0.44494457631030504,0.409414615952785
Urban Elegance in Sawtelle | 4BR | 4.5BA,Sawtelle,City of Los Angeles,Entire home,Entire home/apt,9,4.5,4.0,4.0,34.0321742,-118.4380334,3.7418505330919047,6570.0,1642.5,8.790421306897867,-1.5197813413462007,close,12.5,24.983333333333334,12.483333333333334,18.741666666666667,525.6,0.5,0.3644110275689223,0.16711908414965185,0.8959339295074774,-0.4511206969035981,0.40061837448984267
Cute Spanish Bungalow - WeHo,Fairfax,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.07813,-118.34584,9.978778732891568,4410.0,2205.0,8.39185670010494,1.5075498953373885,medium,26.533333333333335,56.016666666666666,29.48333333333333,41.275,166.20603015075375,0.5,0.7864661654135339,0.3868759589283607,0.7965199310696188,-0.5819230138375797,0.2143252562963494
Cozy Queen Studio,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06042096735746,-118.3840473,6.173772519167285,2160.0,2160.0,7.6783263565068856,-0.33935515111683856,medium,18.933333333333334,40.96666666666667,22.033333333333335,29.950000000000003,114.08450704225352,0.5,0.5578947368421052,0.28030213619733274,0.618544006326568,-0.42084645082272537,0.4437359876603301
Venice Mar Vista Comfy Retro,Mar Vista,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,2.0,34.00142251206912,-118.4400482,6.767386807846863,1440.0,1440.0,7.273092595999522,-0.05122179105681391,medium,18.816666666666666,44.88333333333333,26.066666666666666,31.85,76.52790079716563,0.5,0.5543859649122806,0.3080372949368583,0.5174665203997332,-0.3849098566209492,0.49491811002657277
Private King Bedroom+share bath in Large Home!,Culver City,Other Cities,Private room in home,Private room,2,1.0,1.0,1.0,33.98881,-118.40515,8.954557833862735,1710.0,1710.0,7.444833273892193,1.0104051757631385,medium,17.233333333333334,42.93333333333333,25.699999999999996,30.083333333333332,99.22630560928432,0.7,0.5067669172932331,0.29422872654313703,0.5603038099953175,-0.3649973444947244,0.5232781885176323
Beautiful Five-Star large two-bedroom Condo.,Pico-Robertson,City of Los Angeles,Entire condo,Entire home/apt,4,3.0,2.0,2.0,34.05643,-118.40201,4.495416554669469,4122.0,2061.0,8.3243363327069,-1.1540093005363645,close,16.233333333333334,35.7,19.46666666666667,25.96666666666667,253.92197125256672,0.5,0.4766917293233083,0.2430071993390771,0.779678320990278,-0.4534802870609191,0.39725776576081023
Clean Modern Loft Style Apt + Pool&Spa (parking),Culver City,Other Cities,Entire loft,Entire home/apt,4,1.0,2.0,2.0,34.00300577834547,-118.4125523,7.353856649912609,3780.0,1890.0,8.237743803890933,0.23344373905391444,medium,14.95,28.566666666666666,13.616666666666667,21.758333333333333,252.84280936454851,0.7,0.43809523809523804,0.19249380384751563,0.7580795403215433,-0.4031591483266919,0.4689268467494752
SPLENDID BEVERLY HILLS LIVING W/GARAGE PARKING🛍🍽🍿☀️,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.09168,-118.40115,4.959164143280352,1998.0,1998.0,7.6004023345004,-0.9289117018525265,close,16.283333333333335,31.566666666666666,15.283333333333331,23.925,122.70214943705219,0.5,0.47819548872180456,0.21373775522247138,0.5991074119326026,-0.37584916243407673,0.507822659522604
Roomy 1 bed apt quiet street/neighbrhd near 2beach,Mar Vista,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,34.01315,-118.42086,6.083171952196763,1836.0,1836.0,7.515889085215125,-0.38333159555625235,medium,15.633333333333333,27.6,11.966666666666669,21.616666666666667,117.44136460554371,0.5,0.45864661654135336,0.1856485306266966,0.5780272661062329,-0.3559345975302385,0.5361856616495098
2BR Culver City Apt by Just Bring Your Toothbrush,Culver City,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.01673232866594,-118.4012044,6.824279267277114,2268.0,1134.0,7.727094484779841,-0.02360686363621542,medium,19.183333333333334,32.083333333333336,12.900000000000002,25.633333333333333,118.22762814943528,0.7,0.5654135338345865,0.21739643573704712,0.6307082440569488,-0.3953866449205649,0.4799967110273975
Holtside,Mid-City,City of Los Angeles,Entire home,Entire home/apt,1,1.0,1.0,1.0,34.03398,-118.38253,7.174214451770738,1008.0,1008.0,6.9167150203536085,0.14624753918763167,medium,16.75,44.65,27.9,30.7,60.17910447761194,0.5,0.4922305764411027,0.306384987607695,0.4285752361644583,-0.33037626491965316,0.5725867101130131
Cozy bed in a shared place near UCLA,Sawtelle,City of Los Angeles,Private room in rental unit,Private room,1,1.0,1.0,0.0,34.04714,-118.45922,2.588547855458885,540.0,540.0,6.293419278846481,-2.0795808306944044,close,11.166666666666666,28.15,16.983333333333334,19.65833333333333,48.35820895522388,0.5,0.3243107769423559,0.18954325504543845,0.2731065346881459,-0.19444449796705282,0.7661853658610777
3-Bedroom Haven with Pool & Lush Backyard - FR,Beverly Crest,City of Los Angeles,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.10805,-118.41414,4.997445447425849,6444.0,2148.0,8.771059915373288,-0.9103304092501249,close,18.7,,,,344.59893048128345,0.5,0.5508771929824561,,0.8911046162318524,,
"Bright,Spacious ROOM in HEART of SANTA MONICA,UCLA",Sawtelle,City of Los Angeles,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.04744,-118.46171,2.707603552959309,1116.0,1116.0,7.018401799069201,-2.0217926021943935,close,12.916666666666666,27.75,14.833333333333334,20.333333333333332,86.4,0.5,0.3769423558897243,0.18671072819544435,0.4539389766674752,-0.28200044307299627,0.6414852044839897
Santa monica beachview studio#10,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01038,-118.49373,7.6024675599440235,3600.0,3600.0,8.188966863648876,0.35411653656064396,medium,16.55,42.983333333333334,26.433333333333334,29.766666666666666,217.5226586102719,0.8,0.4862155388471178,0.2945827923993863,0.7459131046210781,-0.4231464619824437,0.44046023337044227
Big Bedroom in 3 Bedroom house,Culver City,Other Cities,Private room in home,Private room,2,1.0,1.0,1.0,34.02735,-118.3853,7.290001714677402,918.0,918.0,6.823286122355687,0.2024493081640161,medium,18.266666666666666,38.233333333333334,19.96666666666667,28.25,50.25547445255475,0.7,0.537844611528822,0.2609465360557064,0.4052712594407001,-0.3056511944460679,0.607800998239139
LA Lovely Private Unit,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06036,-118.38321,6.257548801247379,2700.0,2700.0,7.901377353792616,-0.2986911339100299,medium,18.766666666666666,41.3,22.53333333333333,30.03333333333333,143.8721136767318,0.5,0.5528822055137844,0.28266257523899446,0.6741796325658217,-0.4420690297282629,0.4135100674083555
