name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score
"Bright & Charming Studio, Great West side location",Del Rey,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.00193,-118.4025,7.94246240154739,1368.0,1368.0,7.221835825288449,0.5134794277734035,medium,16.266666666666666,24.033333333333335,7.766666666666669,20.15,84.09836065573771,0.5,0.4776942355889724,0.13720343260979306,0.20864521750319326,-0.2042070441999277
"Nice unit in a quiet area, near shopping center’s",Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.04765,-118.38355,6.520954684706918,1620.0,1620.0,7.390798521735676,-0.18094462693326785,medium,18.866666666666667,39.5,20.633333333333333,29.183333333333334,85.86572438162544,0.5,0.555889724310777,0.2308934881373044,0.2759779688510734,-0.2733368024611233
Charming 2BR Apartment in Venice,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.00447,-118.46044,6.620787339886679,3960.0,1980.0,8.284251797621916,-0.13217514339071576,medium,19.266666666666666,60.6,41.333333333333336,39.93333333333334,205.5363321799308,0.5,0.5679197994987468,0.3587077233720343,0.6320250048605078,-0.44492748646823405
Very Spacious Private Unit (M),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,34.05934,-118.38994,5.608084521474743,3960.0,3960.0,8.284251797621916,-0.6268929623959937,medium,16.35,31.15,14.799999999999997,23.75,242.2018348623853,0.5,0.48020050125313285,0.18031297324583542,0.6320250048605078,-0.38293274696931007
2 bedrooms on a private second floor,Pico-Robertson,City of Los Angeles,Entire townhouse,Entire home/apt,4,1.0,1.0,1.0,34.05304,-118.38232,6.4849317652531795,2682.0,2682.0,7.894690850425624,-0.19854226744769113,medium,20.433333333333334,31.083333333333332,10.649999999999999,25.758333333333333,131.25611745513865,0.5,0.6030075187969924,0.17990913679959616,0.47678239247354726,-0.3575970399884359
"Great West L.A. location, near much",Mar Vista,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.02035,-118.43428,4.976292696375337,2322.0,2322.0,7.750614732770409,-0.9355310624347389,close,15.166666666666666,32.65,17.483333333333334,23.90833333333333,153.0989010989011,0.5,0.4446115288220551,0.18939929328621907,0.4193671072701862,-0.2890101602119348
COZY MODERN APT #2,Culver City,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.01037,-118.42075,6.343156469771016,1800.0,1800.0,7.496097345175956,-0.26780124816204554,medium,15.85,23.983333333333334,8.133333333333335,19.916666666666668,113.56466876971609,0.7,0.4651629072681704,0.1369005552751136,0.31794024599869897,-0.2241050816349534
Amazing fully remodeled townhouse Pico/Robertson,Pico-Robertson,City of Los Angeles,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.05109,-118.38383,6.390205786983298,3960.0,1320.0,8.284251797621916,-0.24481707632627656,medium,19.366666666666667,33.61666666666667,14.25,26.491666666666667,204.4750430292599,0.5,0.5709273182957394,0.19525492175668854,0.6320250048605078,-0.4131391817842627
4 Person Private Bedroom in Venice Coliving House,Venice,City of Los Angeles,Shared room in home,Shared room,4,2.5,1.0,4.0,33.99735,-118.46842,7.522347306526102,3150.0,3150.0,8.055475141757274,0.3082480215193484,medium,21.066666666666666,50.43333333333333,29.366666666666664,35.75,149.5253164556962,0.5,0.6220551378446115,0.29712266532054515,0.5408559953250526,-0.41238347254751356
Lovely 3 Bedroom Beverly Hills Home,Beverly Hills,Other Cities,Entire home,Entire home/apt,4,2.5,3.0,4.0,34.06813993860172,-118.3805571,6.464736818880238,6120.0,2040.0,8.71948076085107,-0.2084077478659419,medium,19.166666666666668,36.86666666666667,17.7,28.016666666666666,319.30434782608694,0.5,0.5649122807017544,0.2149419485108531,0.805466623494105,-0.484648723310339
Studio on rose ave by the beach,Venice,City of Los Angeles,Entire guest suite,Entire home/apt,1,1.0,1.0,0.0,33.99594,-118.47871,8.028749404484321,1440.0,1440.0,7.273092595999522,0.5556316931027339,medium,20.5,39.45,18.950000000000003,29.975,70.2439024390244,0.5,0.6050125313283208,0.23059061080262497,0.2290713794297812,-0.26925043333093374
Paradise by the ocean 2,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,33.98427340788004,-118.4542905,8.51134377409825,6750.0,2250.0,8.81744592104187,0.7913849957093383,medium,22.266666666666666,62.516666666666666,40.25,42.391666666666666,303.1437125748503,0.5,0.6581453634085213,0.3703180212014134,0.8445063873625904,-0.5593097682078751
Deluxe Townhome w/ Hollywood Sunset Views,Beverly Hills,Other Cities,Entire home,Entire home/apt,8,4.0,4.0,0.0,34.06766496332449,-118.3857774,5.943543308793531,8316.0,2079.0,9.026056891868688,-0.46301720673378327,medium,17.833333333333332,34.6,16.76666666666667,26.21666666666667,466.3177570093458,0.5,0.524812030075188,0.20121150933871784,0.927639238118847,-0.5187416061378387
Charming Mar Vista Bungalow with Garden Oasis,Del Rey,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,1.0,33.991,-118.43372,7.874135127110837,4500.0,2250.0,8.412054873292933,0.4801007113590126,medium,20.333333333333332,62.56666666666667,42.233333333333334,41.45,221.31147540983608,0.5,0.6,0.37062089853609287,0.6829553752712249,-0.4773063298157086
Private Room+Bath in Quiet VeniceContemporary Home,Venice,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,34.00161,-118.45682,6.828593193330401,1350.0,1350.0,7.208600337960199,-0.030659420591185812,medium,20.1,59.5,39.4,39.8,67.16417910447761,0.5,0.5929824561403509,0.3520444220090863,0.20337078831864605,-0.27965193657138093
"Private 1 , 2 Room in Great Location Near Rodeo DR",Beverly Hills,Other Cities,Private room in condo,Private room,4,1.5,2.0,2.0,34.070534,-118.388,5.722333401680987,8100.0,4050.0,8.999742789830492,-0.571080975096441,medium,17.3,38.833333333333336,21.533333333333335,28.06666666666667,468.2080924855491,0.5,0.5087719298245614,0.22685512367491167,0.9171528945250468,-0.5148637614923695
Simple 2 bedrooms in an amazing location / Melrose,Beverly Grove,City of Los Angeles,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,34.08681,-118.37359,7.381571783841838,3564.0,1782.0,8.178919332848396,0.23947744214948014,medium,21.983333333333334,47.266666666666666,25.28333333333333,34.625,162.12282031842304,0.5,0.649624060150376,0.2779404341241797,0.5900493214192228,-0.4364950334376379
Serene 1-bedroom guesthouse. Venice walk street.,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,33.99161,-118.45834,7.839900318243756,3240.0,3240.0,8.083637203141548,0.4633765849234369,medium,23.2,50.96666666666667,27.76666666666667,37.083333333333336,139.6551724137931,0.5,0.6862155388471177,0.30035335689045933,0.5520787629329506,-0.4367668382054074
Beautiful Santa Monica Condo,Santa Monica,Other Cities,Entire home,Entire home/apt,5,2.5,2.0,2.0,34.03397,-118.47797,4.789548830526889,3042.0,1521.0,8.02059914989697,-1.0267577444835085,close,16.3,29.45,13.149999999999999,22.875,186.62576687116564,0.8,0.4786967418546366,0.17001514386673397,0.526957682044559,-0.3083951241475614
3 bedrooms town house on Pico and Robertson,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,34.05156,-118.38411,6.350325739675916,3906.0,1302.0,8.27052509505507,-0.2642989713768639,medium,18.633333333333333,32.28333333333333,13.649999999999999,25.458333333333332,209.6243291592129,0.5,0.5488721804511277,0.18717819283190307,0.6265548231565339,-0.4027192219643325
luxury at it’s best prime location stream & sauna,Santa Monica,Other Cities,Entire condo,Entire home/apt,2,1.0,0.0,1.0,34.016827317622024,-118.492478,7.033330316456099,3708.0,3708.0,8.21851757748959,0.06935718959361953,medium,17.733333333333334,32.21666666666667,14.483333333333334,24.975,209.09774436090225,0.8,0.5218045112781955,0.18677435638566384,0.6058294836461604,-0.3562280181190556
"Santa Monica 7th st, 2 bedroom",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,34.01707584207632,-118.4904996,6.883165772127474,2700.0,1350.0,7.901377353792616,-0.004000042667938469,medium,16.833333333333332,35.36666666666667,18.533333333333335,26.1,160.39603960396042,0.8,0.49473684210526314,0.20585562847046948,0.4794470082619029,-0.3013709816304339
Lovely Queen Studio in Prime Location,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06055,-118.38395,6.18165430932541,2700.0,2700.0,7.901377353792616,-0.3466970457520854,medium,19.033333333333335,36.75,17.716666666666665,27.891666666666666,141.85639229422065,0.5,0.5609022556390978,0.2142352347299344,0.4794470082619029,-0.3528965269424774
Private Unit in Beverly Hills,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05935,-118.38306,6.286956417854252,2700.0,2700.0,7.901377353792616,-0.29525566677998183,medium,18.583333333333332,34.666666666666664,16.083333333333332,26.625,145.2914798206278,0.5,0.5473684210526315,0.20161534578495707,0.4794470082619029,-0.34631239877754205
Hollywood Hills Cozy Loft,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.1044094,-118.3723759,8.102016433685472,4212.0,4212.0,8.345930261979017,0.5914235406540513,medium,28.15,52.0,23.85,40.075,149.62699822380108,0.5,0.8350877192982455,0.3066128218071681,0.6566042805905971,-0.524490592387146
West Hollywood Home,Fairfax,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,1.0,34.08334,-118.35437,9.197066108275749,7560.0,3780.0,8.93075873555827,1.126368814693348,medium,25.85,56.96666666666667,31.116666666666667,41.40833333333333,292.4564796905222,0.5,0.7659147869674185,0.33669863705199393,0.8896622929251191,-0.6029790806706719
Cheerful two bedroom Vacation Home with great view,Hollywood Hills West,City of Los Angeles,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,34.10524,-118.3811,7.3684500405442925,7974.0,3987.0,8.984066927653044,0.2330673086851649,medium,30.533333333333335,81.58333333333333,51.05,56.05833333333333,261.1572052401747,0.5,0.9067669172932331,0.4858152448258455,0.9109059598326463,-0.6835555080861975
Renovated 2BR w/ Private high-speed Wifi,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,34.07587,-118.39082,5.482486023693509,4896.0,2448.0,8.496378051702317,-0.6882493778843096,medium,16.05,48.81666666666667,32.766666666666666,32.43333333333334,305.0467289719626,0.5,0.4711779448621554,0.2873296314992428,0.71655871922872,-0.4354427974499832
Glamorous West Hollywood Gem,West Hollywood,Other Cities,Entire home,Entire home/apt,8,2.0,3.0,5.0,34.07741402804025,-118.3872902,5.85323296094622,9324.0,3108.0,9.140454244512016,-0.5071349256818669,medium,16.7,52.43333333333333,35.733333333333334,34.56666666666666,558.3233532934132,0.5,0.49072681704260646,0.30923775870772335,0.9732273392935625,-0.5483565325717515
Culver/Century Private Bedroom,Palms,City of Los Angeles,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.02835,-118.41632,4.978309853755324,1332.0,1332.0,7.195187320178709,-0.9345456561719399,close,14.25,30.833333333333332,16.583333333333332,22.541666666666664,93.47368421052632,0.6,0.4170426065162907,0.1783947501261989,0.19802561207503752,-0.18000197681014202
Residential Townhome in Hollywood Neighborhood,Beverly Hills,Other Cities,Entire home,Entire home/apt,6,3.0,3.0,3.0,34.074809472718805,-118.3926218,5.290925233883224,4302.0,1434.0,8.3670677328386,-0.7818291867076753,medium,16.65,,,,258.3783783783784,0.5,0.4892230576441102,,0.6650277024430993,
Master bedroom with attached bathroom,Santa Monica,Other Cities,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.0343,-118.47427,4.519098250757647,1494.0,1494.0,7.3098814858247865,-1.1588761888480308,close,16.483333333333334,27.55,11.066666666666666,22.016666666666666,90.63700707785641,0.8,0.4842105263157895,0.1585058051489147,0.24373199519323038,-0.19445711700181195
Cozy Studio in Santa Monica - 5 min to the Beach,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.017816319201856,-118.4874421,6.628678191235599,2898.0,2898.0,7.972121128921655,-0.1283203651690513,medium,17.533333333333335,36.86666666666667,19.333333333333332,27.200000000000003,165.2851711026616,0.8,0.5157894736842106,0.2149419485108531,0.5076388702547169,-0.3207807799093205
Fairfax Bachelor near the Grove,Fairfax,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.081260370945316,-118.3593929,8.669277467191401,1116.0,1116.0,7.018401799069201,0.86853755297882,medium,24.916666666666668,45.9,20.98333333333333,35.40833333333333,44.78929765886287,0.5,0.7378446115288221,0.2696617869762746,0.12757541339174555,-0.27631590621059976
Gorgeous Private Guesthouse in the Heart of West Hollywood,Beverly Grove,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.08247,-118.36403,8.229649931801514,4500.0,4500.0,8.412054873292933,0.6537740789086988,medium,23.55,45.9,22.349999999999998,34.725,191.08280254777068,0.5,0.6967418546365914,0.2696617869762746,0.6829553752712249,-0.4861370638947223
Brand New 2 bedrooms Apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.01657717395741,-118.4917994,7.006555648422211,4662.0,2331.0,8.44741429680832,0.0562774339797396,medium,17.2,33.1,15.900000000000002,25.15,271.04651162790697,0.8,0.5057644110275689,0.1921251892983342,0.6970463392616676,-0.3889728968726045
Poolhouse Bungalow,Mar Vista,City of Los Angeles,Private room in bungalow,Private room,2,2.0,1.0,1.0,33.99591,-118.44207,7.305708042345785,1062.0,1062.0,6.968850378341948,0.20241706861031905,medium,20.6,51.75,31.15,36.175,51.55339805825243,0.5,0.6080200501253133,0.30509843513377083,0.10782884470577288,-0.23655723994665728
"Orange house- 2 BR, 1BA",Mar Vista,City of Los Angeles,Entire home,Entire home/apt,4,1.0,1.0,2.0,34.008888285494535,-118.4427379,6.006219954593174,3060.0,3060.0,8.026496938945412,-0.43239889211193844,medium,16.416666666666668,54.95,38.53333333333333,35.68333333333334,186.3959390862944,0.5,0.4822055137844612,0.3244825845532559,0.5293079899637096,-0.3712813670314734
The Bagley #111,Palms,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,34.02735,-118.39578,6.456577189192315,1620.0,810.0,7.390798521735676,-0.2123938276217283,medium,16.65,44.516666666666666,27.866666666666667,30.583333333333332,97.2972972972973,0.6,0.4892230576441102,0.26128218071680964,0.2759779688510734,-0.24941454097702437
Cozy West Hollywood Casita,West Hollywood,Other Cities,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.09275,-118.3511,9.70753959559252,3222.0,3222.0,8.078067881815437,1.3757414102010717,medium,26.516666666666666,42.0,15.483333333333334,34.25833333333333,121.50848522941547,0.5,0.7859649122807016,0.24603735487127712,0.5498593515722627,-0.454940685287371
(D)Newly built large studio,Mid-City,City of Los Angeles,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,34.045614369897535,-118.3517365,9.632053987347929,990.0,990.0,6.898714534329988,1.3388657594197182,medium,19.333333333333332,62.36666666666667,43.03333333333333,40.85,51.20689655172414,0.5,0.5699248120300752,0.36940938919737504,0.07987924728143285,-0.2268110203610707
"Private Casita with loft, kitchen, bathroom, yard",West Adams,City of Los Angeles,Entire guesthouse,Entire home/apt,3,1.0,1.0,2.0,34.02884,-118.36743,8.74812922858362,1782.0,1782.0,7.48605261786314,0.907057611096023,medium,20.416666666666668,52.016666666666666,31.599999999999998,36.21666666666667,87.28163265306122,0.5,0.6025062656641604,0.30671378091872786,0.31393735577066373,-0.3176695781912592
Santa monica beach studio 6,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01046,-118.49382,7.602064193361999,2718.0,2718.0,7.908019444632471,0.34719070408755615,medium,16.583333333333332,40.5,23.916666666666668,28.541666666666664,163.8994974874372,0.8,0.4872180451127819,0.2369510348308935,0.4820939253646356,-0.30639319064586745
Great place to be …. The Golden Triangle,Del Rey,City of Los Angeles,Entire condo,Entire home/apt,2,1.0,0.0,1.0,33.986111,-118.414818,8.818777945384433,2250.0,2250.0,7.719129840906732,0.9415703807415426,medium,16.45,49.166666666666664,32.71666666666667,32.80833333333333,136.77811550151975,0.5,0.48320802005012525,0.28944977284199896,0.40682016975292196,-0.31558042848460616
9910 - Spanish style 1 bedroom in Beverly Hills,Beverly Hills,Other Cities,Entire home,Entire home/apt,3,1.0,1.0,1.0,34.064988969584896,-118.4092208,3.6191145209123436,1890.0,1890.0,7.544861068658458,-1.5985293426404743,close,11.45,31.183333333333334,19.733333333333334,21.316666666666666,165.06550218340612,0.5,0.3328320802005012,0.18051489146895508,0.33737291212609816,-0.22090176720438065
Amazing location 2 minutes to all the hot spots!!!,Beverly Grove,City of Los Angeles,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,34.08827,-118.37554,7.230292179435029,2664.0,1332.0,7.887959336599945,0.1655754892848888,medium,21.85,38.86666666666667,17.016666666666666,30.358333333333334,121.92219679633867,0.5,0.6456140350877193,0.2270570418980313,0.47409983971989356,-0.37873555479387955
"Beach Lover's Retreat: Pier, Canals Nearby & Fun",Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,33.98252,-118.46871,8.952220115703028,2610.0,2610.0,7.8674885686991285,1.0067585270201018,medium,25.7,52.25,26.55,38.975,101.55642023346304,0.5,0.7614035087719297,0.30812720848056535,0.46594210340324843,-0.4264233356889914
2Bedroom Designer Condo with Gym,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,33.98422230762399,-118.4450009,8.467792644447831,4752.0,2376.0,8.46653127661401,0.770109731649485,medium,20.816666666666666,63.11666666666667,42.3,41.96666666666667,228.27862289831864,0.5,0.6145363408521303,0.3739525492175669,0.7046645820741039,-0.491017244928794
Hotel Style 2BD2BT Parking & Gym,Del Rey,City of Los Angeles,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,33.98431523356821,-118.4413679,8.46715282886179,3366.0,1683.0,8.121777419161074,0.7697971738432491,medium,18.483333333333334,62.61666666666667,44.13333333333333,40.55,182.11000901713254,0.5,0.5443609022556392,0.3709237758707723,0.567277891116841,-0.41440418229758264
Centrally Located Bright & Spacious Bohemian Home,Mid-City,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.04097207840698,-118.3587108,9.088647050659551,3870.0,1935.0,8.261268150577648,1.0734047676428982,medium,17.783333333333335,70.66666666666667,52.88333333333334,44.225,217.6194939081537,0.5,0.5233082706766917,0.4196870267541646,0.6228658695955084,-0.44007623439204385
